n_episode : 608, Total Frames : 34841, Average Score : 155.4, Episode Score : 60.0, Best Score : 1910.0, n_buffer : 34841, eps : 70.9%
n_episode : 609, Total Frames : 34895, Average Score : 155.6, Episode Score : 280.0, Best Score : 1910.0, n_buffer : 34895, eps : 70.9%
n_episode : 610, Total Frames : 34941, Average Score : 155.5, Episode Score : 90.0, Best Score : 1910.0, n_buffer : 34941, eps : 70.8%
n_episode : 611, Total Frames : 34990, Average Score : 155.4, Episode Score : 60.0, Best Score : 1910.0, n_buffer : 34990, eps : 70.8%
n_episode : 612, Total Frames : 35055, Average Score : 155.3, Episode Score : 100.0, Best Score : 1910.0, n_buffer : 35055, eps : 70.8%
n_episode : 613, Total Frames : 35120, Average Score : 155.3, Episode Score : 200.0, Best Score : 1910.0, n_buffer : 35120, eps : 70.7%
n_episode : 614, Total Frames : 35187, Average Score : 155.2, Episode Score : 60.0, Best Score : 1910.0, n_buffer : 35187, eps : 70.7%
n_episode : 615, Total Frames : 35246, Average Score : 155.1, Episode Score : 90.0, Best Score : 1910.0, n_buffer : 35246, eps : 70.6%
n_episode : 616, Total Frames : 35307, Average Score : 155.0, Episode Score : 130.0, Best Score : 1910.0, n_buffer : 35307, eps : 70.6%
n_episode : 617, Total Frames : 35348, Average Score : 154.9, Episode Score : 50.0, Best Score : 1910.0, n_buffer : 35348, eps : 70.6%
n_episode : 618, Total Frames : 35363, Average Score : 154.6, Episode Score : 20.0, Best Score : 1910.0, n_buffer : 35363, eps : 70.5%
n_episode : 619, Total Frames : 35464, Average Score : 154.9, Episode Score : 310.0, Best Score : 1910.0, n_buffer : 35464, eps : 70.5%
n_episode : 620, Total Frames : 35524, Average Score : 154.8, Episode Score : 100.0, Best Score : 1910.0, n_buffer : 35524, eps : 70.4%
n_episode : 621, Total Frames : 35571, Average Score : 154.7, Episode Score : 70.0, Best Score : 1910.0, n_buffer : 35571, eps : 70.4%
n_episode : 622, Total Frames : 35638, Average Score : 154.7, Episode Score : 180.0, Best Score : 1910.0, n_buffer : 35638, eps : 70.4%
n_episode : 623, Total Frames : 35768, Average Score : 155.8, Episode Score : 810.0, Best Score : 1910.0, n_buffer : 35768, eps : 70.3%
n_episode : 624, Total Frames : 35824, Average Score : 155.6, Episode Score : 30.0, Best Score : 1910.0, n_buffer : 35824, eps : 70.2%
n_episode : 625, Total Frames : 35944, Average Score : 155.6, Episode Score : 210.0, Best Score : 1910.0, n_buffer : 35944, eps : 70.2%
n_episode : 626, Total Frames : 36003, Average Score : 155.6, Episode Score : 150.0, Best Score : 1910.0, n_buffer : 36003, eps : 70.1%
n_episode : 627, Total Frames : 36057, Average Score : 155.6, Episode Score : 120.0, Best Score : 1910.0, n_buffer : 36057, eps : 70.1%
n_episode : 628, Total Frames : 36129, Average Score : 155.7, Episode Score : 220.0, Best Score : 1910.0, n_buffer : 36129, eps : 70.0%
n_episode : 629, Total Frames : 36184, Average Score : 155.6, Episode Score : 110.0, Best Score : 1910.0, n_buffer : 36184, eps : 70.0%
n_episode : 630, Total Frames : 36222, Average Score : 155.6, Episode Score : 140.0, Best Score : 1910.0, n_buffer : 36222, eps : 69.9%
n_episode : 631, Total Frames : 36255, Average Score : 155.5, Episode Score : 80.0, Best Score : 1910.0, n_buffer : 36255, eps : 69.9%
n_episode : 632, Total Frames : 36307, Average Score : 155.6, Episode Score : 260.0, Best Score : 1910.0, n_buffer : 36307, eps : 69.9%
n_episode : 633, Total Frames : 36356, Average Score : 155.5, Episode Score : 40.0, Best Score : 1910.0, n_buffer : 36356, eps : 69.9%
n_episode : 634, Total Frames : 36411, Average Score : 155.4, Episode Score : 140.0, Best Score : 1910.0, n_buffer : 36411, eps : 69.8%
n_episode : 635, Total Frames : 36454, Average Score : 155.2, Episode Score : 30.0, Best Score : 1910.0, n_buffer : 36454, eps : 69.8%
n_episode : 636, Total Frames : 36503, Average Score : 155.3, Episode Score : 170.0, Best Score : 1910.0, n_buffer : 36503, eps : 69.8%
n_episode : 637, Total Frames : 36570, Average Score : 155.4, Episode Score : 230.0, Best Score : 1910.0, n_buffer : 36570, eps : 69.7%
n_episode : 638, Total Frames : 36660, Average Score : 155.9, Episode Score : 470.0, Best Score : 1910.0, n_buffer : 36660, eps : 69.7%
n_episode : 639, Total Frames : 36684, Average Score : 155.7, Episode Score : 40.0, Best Score : 1910.0, n_buffer : 36684, eps : 69.6%
n_episode : 640, Total Frames : 36713, Average Score : 155.5, Episode Score : 70.0, Best Score : 1910.0, n_buffer : 36713, eps : 69.6%
n_episode : 641, Total Frames : 36745, Average Score : 155.4, Episode Score : 40.0, Best Score : 1910.0, n_buffer : 36745, eps : 69.6%
n_episode : 642, Total Frames : 36789, Average Score : 155.3, Episode Score : 120.0, Best Score : 1910.0, n_buffer : 36789, eps : 69.6%
n_episode : 643, Total Frames : 36837, Average Score : 155.3, Episode Score : 180.0, Best Score : 1910.0, n_buffer : 36837, eps : 69.5%
n_episode : 644, Total Frames : 36884, Average Score : 155.2, Episode Score : 90.0, Best Score : 1910.0, n_buffer : 36884, eps : 69.5%
n_episode : 645, Total Frames : 36931, Average Score : 155.1, Episode Score : 60.0, Best Score : 1910.0, n_buffer : 36931, eps : 69.5%
n_episode : 646, Total Frames : 37032, Average Score : 155.2, Episode Score : 250.0, Best Score : 1910.0, n_buffer : 37032, eps : 69.4%
n_episode : 647, Total Frames : 37079, Average Score : 155.2, Episode Score : 110.0, Best Score : 1910.0, n_buffer : 37079, eps : 69.4%
n_episode : 648, Total Frames : 37133, Average Score : 155.0, Episode Score : 70.0, Best Score : 1910.0, n_buffer : 37133, eps : 69.3%
n_episode : 649, Total Frames : 37192, Average Score : 155.0, Episode Score : 140.0, Best Score : 1910.0, n_buffer : 37192, eps : 69.3%
n_episode : 650, Total Frames : 37211, Average Score : 154.8, Episode Score : 20.0, Best Score : 1910.0, n_buffer : 37211, eps : 69.3%
n_episode : 651, Total Frames : 37246, Average Score : 154.7, Episode Score : 110.0, Best Score : 1910.0, n_buffer : 37246, eps : 69.2%
n_episode : 652, Total Frames : 37296, Average Score : 154.7, Episode Score : 130.0, Best Score : 1910.0, n_buffer : 37296, eps : 69.2%
n_episode : 653, Total Frames : 37352, Average Score : 154.6, Episode Score : 110.0, Best Score : 1910.0, n_buffer : 37352, eps : 69.2%
n_episode : 654, Total Frames : 37418, Average Score : 154.6, Episode Score : 120.0, Best Score : 1910.0, n_buffer : 37418, eps : 69.1%
n_episode : 655, Total Frames : 37471, Average Score : 154.5, Episode Score : 70.0, Best Score : 1910.0, n_buffer : 37471, eps : 69.1%
n_episode : 656, Total Frames : 37489, Average Score : 154.2, Episode Score : 10.0, Best Score : 1910.0, n_buffer : 37489, eps : 69.1%
n_episode : 657, Total Frames : 37509, Average Score : 154.0, Episode Score : 0.0, Best Score : 1910.0, n_buffer : 37509, eps : 69.0%
n_episode : 658, Total Frames : 37622, Average Score : 154.7, Episode Score : 580.0, Best Score : 1910.0, n_buffer : 37622, eps : 69.0%
n_episode : 659, Total Frames : 37719, Average Score : 155.7, Episode Score : 820.0, Best Score : 1910.0, n_buffer : 37719, eps : 69.0%
n_episode : 660, Total Frames : 37767, Average Score : 155.5, Episode Score : 70.0, Best Score : 1910.0, n_buffer : 37767, eps : 68.9%
n_episode : 661, Total Frames : 37872, Average Score : 156.0, Episode Score : 450.0, Best Score : 1910.0, n_buffer : 37872, eps : 68.9%
n_episode : 662, Total Frames : 37934, Average Score : 155.9, Episode Score : 120.0, Best Score : 1910.0, n_buffer : 37934, eps : 68.8%
n_episode : 663, Total Frames : 37983, Average Score : 155.8, Episode Score : 60.0, Best Score : 1910.0, n_buffer : 37983, eps : 68.7%
n_episode : 664, Total Frames : 38032, Average Score : 155.7, Episode Score : 120.0, Best Score : 1910.0, n_buffer : 38032, eps : 68.7%
n_episode : 665, Total Frames : 38114, Average Score : 155.8, Episode Score : 240.0, Best Score : 1910.0, n_buffer : 38114, eps : 68.7%
n_episode : 666, Total Frames : 38166, Average Score : 155.8, Episode Score : 150.0, Best Score : 1910.0, n_buffer : 38166, eps : 68.6%
n_episode : 667, Total Frames : 38216, Average Score : 155.8, Episode Score : 140.0, Best Score : 1910.0, n_buffer : 38216, eps : 68.6%
n_episode : 668, Total Frames : 38231, Average Score : 155.6, Episode Score : 20.0, Best Score : 1910.0, n_buffer : 38231, eps : 68.6%
n_episode : 669, Total Frames : 38265, Average Score : 155.6, Episode Score : 130.0, Best Score : 1910.0, n_buffer : 38265, eps : 68.5%
n_episode : 670, Total Frames : 38334, Average Score : 155.6, Episode Score : 170.0, Best Score : 1910.0, n_buffer : 38334, eps : 68.5%
n_episode : 671, Total Frames : 38374, Average Score : 155.5, Episode Score : 80.0, Best Score : 1910.0, n_buffer : 38374, eps : 68.5%
n_episode : 672, Total Frames : 38410, Average Score : 155.3, Episode Score : 50.0, Best Score : 1910.0, n_buffer : 38410, eps : 68.4%
n_episode : 673, Total Frames : 38467, Average Score : 155.2, Episode Score : 100.0, Best Score : 1910.0, n_buffer : 38467, eps : 68.4%
n_episode : 674, Total Frames : 38491, Average Score : 155.0, Episode Score : 10.0, Best Score : 1910.0, n_buffer : 38491, eps : 68.4%
n_episode : 675, Total Frames : 38535, Average Score : 154.9, Episode Score : 100.0, Best Score : 1910.0, n_buffer : 38535, eps : 68.4%
n_episode : 676, Total Frames : 38620, Average Score : 155.1, Episode Score : 260.0, Best Score : 1910.0, n_buffer : 38620, eps : 68.3%
n_episode : 677, Total Frames : 38658, Average Score : 155.0, Episode Score : 60.0, Best Score : 1910.0, n_buffer : 38658, eps : 68.3%
n_episode : 678, Total Frames : 38772, Average Score : 155.4, Episode Score : 430.0, Best Score : 1910.0, n_buffer : 38772, eps : 68.3%
n_episode : 679, Total Frames : 38830, Average Score : 155.3, Episode Score : 130.0, Best Score : 1910.0, n_buffer : 38830, eps : 68.2%
n_episode : 680, Total Frames : 38866, Average Score : 155.2, Episode Score : 100.0, Best Score : 1910.0, n_buffer : 38866, eps : 68.1%
n_episode : 681, Total Frames : 38886, Average Score : 155.1, Episode Score : 20.0, Best Score : 1910.0, n_buffer : 38886, eps : 68.1%
n_episode : 682, Total Frames : 38938, Average Score : 155.0, Episode Score : 150.0, Best Score : 1910.0, n_buffer : 38938, eps : 68.1%
n_episode : 683, Total Frames : 38997, Average Score : 155.0, Episode Score : 130.0, Best Score : 1910.0, n_buffer : 38997, eps : 68.1%
n_episode : 684, Total Frames : 39057, Average Score : 155.0, Episode Score : 120.0, Best Score : 1910.0, n_buffer : 39057, eps : 68.0%
n_episode : 685, Total Frames : 39122, Average Score : 154.9, Episode Score : 120.0, Best Score : 1910.0, n_buffer : 39122, eps : 68.0%
n_episode : 686, Total Frames : 39178, Average Score : 154.8, Episode Score : 100.0, Best Score : 1910.0, n_buffer : 39178, eps : 67.9%
n_episode : 687, Total Frames : 39211, Average Score : 154.7, Episode Score : 60.0, Best Score : 1910.0, n_buffer : 39211, eps : 67.9%
n_episode : 688, Total Frames : 39270, Average Score : 154.7, Episode Score : 170.0, Best Score : 1910.0, n_buffer : 39270, eps : 67.9%
n_episode : 689, Total Frames : 39288, Average Score : 154.5, Episode Score : 0.0, Best Score : 1910.0, n_buffer : 39288, eps : 67.8%
n_episode : 690, Total Frames : 39353, Average Score : 154.5, Episode Score : 140.0, Best Score : 1910.0, n_buffer : 39353, eps : 67.8%
n_episode : 691, Total Frames : 39406, Average Score : 154.5, Episode Score : 170.0, Best Score : 1910.0, n_buffer : 39406, eps : 67.8%
n_episode : 692, Total Frames : 39438, Average Score : 154.4, Episode Score : 100.0, Best Score : 1910.0, n_buffer : 39438, eps : 67.8%
n_episode : 693, Total Frames : 39487, Average Score : 154.5, Episode Score : 200.0, Best Score : 1910.0, n_buffer : 39487, eps : 67.7%
n_episode : 694, Total Frames : 39552, Average Score : 154.6, Episode Score : 240.0, Best Score : 1910.0, n_buffer : 39552, eps : 67.7%
n_episode : 695, Total Frames : 39670, Average Score : 155.1, Episode Score : 510.0, Best Score : 1910.0, n_buffer : 39670, eps : 67.7%
n_episode : 696, Total Frames : 39730, Average Score : 154.9, Episode Score : 0.0, Best Score : 1910.0, n_buffer : 39730, eps : 67.6%
n_episode : 697, Total Frames : 39795, Average Score : 154.9, Episode Score : 140.0, Best Score : 1910.0, n_buffer : 39795, eps : 67.5%
n_episode : 698, Total Frames : 39850, Average Score : 154.9, Episode Score : 150.0, Best Score : 1910.0, n_buffer : 39850, eps : 67.5%
n_episode : 699, Total Frames : 39895, Average Score : 154.7, Episode Score : 70.0, Best Score : 1910.0, n_buffer : 39895, eps : 67.5%
n_episode : 700, Total Frames : 39963, Average Score : 154.9, Episode Score : 270.0, Best Score : 1910.0, n_buffer : 39963, eps : 67.4%
n_episode : 701, Total Frames : 40004, Average Score : 154.7, Episode Score : 40.0, Best Score : 1910.0, n_buffer : 40004, eps : 67.4%
n_episode : 702, Total Frames : 40045, Average Score : 154.7, Episode Score : 110.0, Best Score : 1910.0, n_buffer : 40045, eps : 67.4%
n_episode : 703, Total Frames : 40104, Average Score : 154.7, Episode Score : 190.0, Best Score : 1910.0, n_buffer : 40104, eps : 67.3%
n_episode : 704, Total Frames : 40180, Average Score : 154.9, Episode Score : 250.0, Best Score : 1910.0, n_buffer : 40180, eps : 67.3%
n_episode : 705, Total Frames : 40206, Average Score : 154.6, Episode Score : 0.0, Best Score : 1910.0, n_buffer : 40206, eps : 67.2%
n_episode : 706, Total Frames : 40265, Average Score : 154.6, Episode Score : 160.0, Best Score : 1910.0, n_buffer : 40265, eps : 67.2%
n_episode : 707, Total Frames : 40351, Average Score : 154.9, Episode Score : 350.0, Best Score : 1910.0, n_buffer : 40351, eps : 67.2%
n_episode : 708, Total Frames : 40384, Average Score : 154.8, Episode Score : 40.0, Best Score : 1910.0, n_buffer : 40384, eps : 67.1%
n_episode : 709, Total Frames : 40440, Average Score : 154.7, Episode Score : 110.0, Best Score : 1910.0, n_buffer : 40440, eps : 67.1%
n_episode : 710, Total Frames : 40504, Average Score : 154.6, Episode Score : 90.0, Best Score : 1910.0, n_buffer : 40504, eps : 67.1%
n_episode : 711, Total Frames : 40523, Average Score : 154.4, Episode Score : 0.0, Best Score : 1910.0, n_buffer : 40523, eps : 67.0%
n_episode : 712, Total Frames : 40593, Average Score : 154.4, Episode Score : 130.0, Best Score : 1910.0, n_buffer : 40593, eps : 67.0%
n_episode : 713, Total Frames : 40642, Average Score : 154.3, Episode Score : 140.0, Best Score : 1910.0, n_buffer : 40642, eps : 67.0%
n_episode : 714, Total Frames : 40688, Average Score : 154.3, Episode Score : 130.0, Best Score : 1910.0, n_buffer : 40688, eps : 66.9%
n_episode : 715, Total Frames : 40752, Average Score : 154.3, Episode Score : 180.0, Best Score : 1910.0, n_buffer : 40752, eps : 66.9%
n_episode : 716, Total Frames : 40813, Average Score : 154.3, Episode Score : 130.0, Best Score : 1910.0, n_buffer : 40813, eps : 66.9%
n_episode : 717, Total Frames : 40869, Average Score : 154.4, Episode Score : 200.0, Best Score : 1910.0, n_buffer : 40869, eps : 66.8%
n_episode : 718, Total Frames : 40927, Average Score : 154.4, Episode Score : 200.0, Best Score : 1910.0, n_buffer : 40927, eps : 66.8%
n_episode : 719, Total Frames : 40972, Average Score : 154.3, Episode Score : 90.0, Best Score : 1910.0, n_buffer : 40972, eps : 66.7%
n_episode : 720, Total Frames : 40998, Average Score : 154.1, Episode Score : 0.0, Best Score : 1910.0, n_buffer : 40998, eps : 66.7%
n_episode : 721, Total Frames : 41036, Average Score : 154.0, Episode Score : 70.0, Best Score : 1910.0, n_buffer : 41036, eps : 66.7%
n_episode : 722, Total Frames : 41066, Average Score : 153.8, Episode Score : 20.0, Best Score : 1910.0, n_buffer : 41066, eps : 66.7%
n_episode : 723, Total Frames : 41127, Average Score : 153.9, Episode Score : 230.0, Best Score : 1910.0, n_buffer : 41127, eps : 66.7%
n_episode : 724, Total Frames : 41242, Average Score : 154.0, Episode Score : 220.0, Best Score : 1910.0, n_buffer : 41242, eps : 66.6%
n_episode : 725, Total Frames : 41303, Average Score : 154.0, Episode Score : 110.0, Best Score : 1910.0, n_buffer : 41303, eps : 66.5%
n_episode : 726, Total Frames : 41336, Average Score : 153.8, Episode Score : 70.0, Best Score : 1910.0, n_buffer : 41336, eps : 66.5%
n_episode : 727, Total Frames : 41389, Average Score : 153.7, Episode Score : 80.0, Best Score : 1910.0, n_buffer : 41389, eps : 66.5%
n_episode : 728, Total Frames : 41420, Average Score : 153.6, Episode Score : 70.0, Best Score : 1910.0, n_buffer : 41420, eps : 66.4%
n_episode : 729, Total Frames : 41472, Average Score : 153.6, Episode Score : 110.0, Best Score : 1910.0, n_buffer : 41472, eps : 66.4%
n_episode : 730, Total Frames : 41531, Average Score : 153.6, Episode Score : 170.0, Best Score : 1910.0, n_buffer : 41531, eps : 66.4%
n_episode : 731, Total Frames : 41588, Average Score : 153.4, Episode Score : 50.0, Best Score : 1910.0, n_buffer : 41588, eps : 66.4%
n_episode : 732, Total Frames : 41690, Average Score : 154.0, Episode Score : 550.0, Best Score : 1910.0, n_buffer : 41690, eps : 66.3%
n_episode : 733, Total Frames : 41763, Average Score : 154.1, Episode Score : 200.0, Best Score : 1910.0, n_buffer : 41763, eps : 66.2%
n_episode : 734, Total Frames : 41783, Average Score : 153.8, Episode Score : 0.0, Best Score : 1910.0, n_buffer : 41783, eps : 66.2%
n_episode : 735, Total Frames : 41831, Average Score : 153.8, Episode Score : 130.0, Best Score : 1910.0, n_buffer : 41831, eps : 66.2%
n_episode : 736, Total Frames : 41895, Average Score : 153.8, Episode Score : 160.0, Best Score : 1910.0, n_buffer : 41895, eps : 66.2%
n_episode : 737, Total Frames : 41946, Average Score : 153.7, Episode Score : 100.0, Best Score : 1910.0, n_buffer : 41946, eps : 66.1%
n_episode : 738, Total Frames : 41966, Average Score : 153.6, Episode Score : 30.0, Best Score : 1910.0, n_buffer : 41966, eps : 66.1%
n_episode : 739, Total Frames : 42073, Average Score : 154.2, Episode Score : 610.0, Best Score : 1910.0, n_buffer : 42073, eps : 66.1%
n_episode : 740, Total Frames : 42104, Average Score : 154.1, Episode Score : 70.0, Best Score : 1910.0, n_buffer : 42104, eps : 66.0%
n_episode : 741, Total Frames : 42125, Average Score : 153.9, Episode Score : 30.0, Best Score : 1910.0, n_buffer : 42125, eps : 66.0%
n_episode : 742, Total Frames : 42201, Average Score : 154.0, Episode Score : 230.0, Best Score : 1910.0, n_buffer : 42201, eps : 66.0%
n_episode : 743, Total Frames : 42259, Average Score : 154.1, Episode Score : 240.0, Best Score : 1910.0, n_buffer : 42259, eps : 65.9%
n_episode : 744, Total Frames : 42297, Average Score : 154.0, Episode Score : 70.0, Best Score : 1910.0, n_buffer : 42297, eps : 65.9%
n_episode : 745, Total Frames : 42377, Average Score : 154.1, Episode Score : 250.0, Best Score : 1910.0, n_buffer : 42377, eps : 65.9%
n_episode : 746, Total Frames : 42439, Average Score : 154.0, Episode Score : 80.0, Best Score : 1910.0, n_buffer : 42439, eps : 65.8%
n_episode : 747, Total Frames : 42470, Average Score : 153.9, Episode Score : 20.0, Best Score : 1910.0, n_buffer : 42470, eps : 65.8%
n_episode : 748, Total Frames : 42573, Average Score : 154.1, Episode Score : 310.0, Best Score : 1910.0, n_buffer : 42573, eps : 65.7%
n_episode : 749, Total Frames : 42612, Average Score : 153.9, Episode Score : 40.0, Best Score : 1910.0, n_buffer : 42612, eps : 65.7%
n_episode : 750, Total Frames : 42628, Average Score : 153.7, Episode Score : 10.0, Best Score : 1910.0, n_buffer : 42628, eps : 65.7%
n_episode : 751, Total Frames : 42665, Average Score : 153.6, Episode Score : 60.0, Best Score : 1910.0, n_buffer : 42665, eps : 65.6%
n_episode : 752, Total Frames : 42763, Average Score : 154.1, Episode Score : 500.0, Best Score : 1910.0, n_buffer : 42763, eps : 65.6%
n_episode : 753, Total Frames : 42826, Average Score : 154.0, Episode Score : 100.0, Best Score : 1910.0, n_buffer : 42826, eps : 65.6%
n_episode : 754, Total Frames : 42939, Average Score : 154.4, Episode Score : 490.0, Best Score : 1910.0, n_buffer : 42939, eps : 65.5%
n_episode : 755, Total Frames : 42985, Average Score : 154.4, Episode Score : 140.0, Best Score : 1910.0, n_buffer : 42985, eps : 65.4%
n_episode : 756, Total Frames : 43006, Average Score : 154.3, Episode Score : 50.0, Best Score : 1910.0, n_buffer : 43006, eps : 65.4%
n_episode : 757, Total Frames : 43117, Average Score : 154.5, Episode Score : 340.0, Best Score : 1910.0, n_buffer : 43117, eps : 65.4%
n_episode : 758, Total Frames : 43158, Average Score : 154.4, Episode Score : 70.0, Best Score : 1910.0, n_buffer : 43158, eps : 65.3%
n_episode : 759, Total Frames : 43219, Average Score : 154.3, Episode Score : 70.0, Best Score : 1910.0, n_buffer : 43219, eps : 65.3%
n_episode : 760, Total Frames : 43274, Average Score : 154.3, Episode Score : 170.0, Best Score : 1910.0, n_buffer : 43274, eps : 65.3%
n_episode : 761, Total Frames : 43319, Average Score : 154.3, Episode Score : 160.0, Best Score : 1910.0, n_buffer : 43319, eps : 65.2%
n_episode : 762, Total Frames : 43365, Average Score : 154.3, Episode Score : 110.0, Best Score : 1910.0, n_buffer : 43365, eps : 65.2%
n_episode : 763, Total Frames : 43441, Average Score : 154.3, Episode Score : 190.0, Best Score : 1910.0, n_buffer : 43441, eps : 65.2%
n_episode : 764, Total Frames : 43528, Average Score : 154.6, Episode Score : 390.0, Best Score : 1910.0, n_buffer : 43528, eps : 65.1%
n_episode : 765, Total Frames : 43569, Average Score : 154.5, Episode Score : 90.0, Best Score : 1910.0, n_buffer : 43569, eps : 65.1%
n_episode : 766, Total Frames : 43622, Average Score : 154.6, Episode Score : 170.0, Best Score : 1910.0, n_buffer : 43622, eps : 65.0%
n_episode : 767, Total Frames : 43651, Average Score : 154.4, Episode Score : 20.0, Best Score : 1910.0, n_buffer : 43651, eps : 65.0%
n_episode : 768, Total Frames : 43670, Average Score : 154.2, Episode Score : 10.0, Best Score : 1910.0, n_buffer : 43670, eps : 65.0%
n_episode : 769, Total Frames : 43726, Average Score : 154.2, Episode Score : 150.0, Best Score : 1910.0, n_buffer : 43726, eps : 65.0%
n_episode : 770, Total Frames : 43822, Average Score : 154.3, Episode Score : 250.0, Best Score : 1910.0, n_buffer : 43822, eps : 64.9%
n_episode : 771, Total Frames : 43870, Average Score : 154.3, Episode Score : 160.0, Best Score : 1910.0, n_buffer : 43870, eps : 64.9%
n_episode : 772, Total Frames : 43931, Average Score : 154.4, Episode Score : 210.0, Best Score : 1910.0, n_buffer : 43931, eps : 64.8%
n_episode : 773, Total Frames : 43963, Average Score : 154.3, Episode Score : 110.0, Best Score : 1910.0, n_buffer : 43963, eps : 64.8%
n_episode : 774, Total Frames : 44015, Average Score : 154.3, Episode Score : 130.0, Best Score : 1910.0, n_buffer : 44015, eps : 64.8%
n_episode : 775, Total Frames : 44070, Average Score : 154.3, Episode Score : 120.0, Best Score : 1910.0, n_buffer : 44070, eps : 64.8%
n_episode : 776, Total Frames : 44124, Average Score : 154.1, Episode Score : 50.0, Best Score : 1910.0, n_buffer : 44124, eps : 64.7%
n_episode : 777, Total Frames : 44182, Average Score : 154.0, Episode Score : 50.0, Best Score : 1910.0, n_buffer : 44182, eps : 64.7%
n_episode : 778, Total Frames : 44246, Average Score : 154.0, Episode Score : 130.0, Best Score : 1910.0, n_buffer : 44246, eps : 64.6%
n_episode : 779, Total Frames : 44355, Average Score : 154.1, Episode Score : 290.0, Best Score : 1910.0, n_buffer : 44355, eps : 64.6%
n_episode : 780, Total Frames : 44382, Average Score : 154.0, Episode Score : 30.0, Best Score : 1910.0, n_buffer : 44382, eps : 64.5%
n_episode : 781, Total Frames : 44435, Average Score : 153.9, Episode Score : 90.0, Best Score : 1910.0, n_buffer : 44435, eps : 64.5%
n_episode : 782, Total Frames : 44491, Average Score : 153.9, Episode Score : 180.0, Best Score : 1910.0, n_buffer : 44491, eps : 64.5%
n_episode : 783, Total Frames : 44643, Average Score : 154.1, Episode Score : 300.0, Best Score : 1910.0, n_buffer : 44643, eps : 64.4%
n_episode : 784, Total Frames : 44711, Average Score : 154.2, Episode Score : 200.0, Best Score : 1910.0, n_buffer : 44711, eps : 64.4%
n_episode : 785, Total Frames : 44799, Average Score : 154.3, Episode Score : 210.0, Best Score : 1910.0, n_buffer : 44799, eps : 64.3%
n_episode : 786, Total Frames : 44828, Average Score : 154.1, Episode Score : 50.0, Best Score : 1910.0, n_buffer : 44828, eps : 64.3%
n_episode : 787, Total Frames : 44876, Average Score : 154.1, Episode Score : 170.0, Best Score : 1910.0, n_buffer : 44876, eps : 64.2%
n_episode : 788, Total Frames : 44922, Average Score : 154.1, Episode Score : 140.0, Best Score : 1910.0, n_buffer : 44922, eps : 64.2%
n_episode : 789, Total Frames : 45017, Average Score : 154.3, Episode Score : 320.0, Best Score : 1910.0, n_buffer : 45017, eps : 64.2%
n_episode : 790, Total Frames : 45087, Average Score : 154.4, Episode Score : 230.0, Best Score : 1910.0, n_buffer : 45087, eps : 64.1%
n_episode : 791, Total Frames : 45131, Average Score : 154.3, Episode Score : 20.0, Best Score : 1910.0, n_buffer : 45131, eps : 64.1%
n_episode : 792, Total Frames : 45175, Average Score : 154.2, Episode Score : 110.0, Best Score : 1910.0, n_buffer : 45175, eps : 64.0%
n_episode : 793, Total Frames : 45241, Average Score : 154.3, Episode Score : 230.0, Best Score : 1910.0, n_buffer : 45241, eps : 64.0%
n_episode : 794, Total Frames : 45292, Average Score : 154.2, Episode Score : 80.0, Best Score : 1910.0, n_buffer : 45292, eps : 64.0%
n_episode : 795, Total Frames : 45348, Average Score : 154.1, Episode Score : 40.0, Best Score : 1910.0, n_buffer : 45348, eps : 63.9%
n_episode : 796, Total Frames : 45407, Average Score : 154.0, Episode Score : 110.0, Best Score : 1910.0, n_buffer : 45407, eps : 63.9%
n_episode : 797, Total Frames : 45464, Average Score : 154.0, Episode Score : 160.0, Best Score : 1910.0, n_buffer : 45464, eps : 63.9%
n_episode : 798, Total Frames : 45497, Average Score : 154.0, Episode Score : 150.0, Best Score : 1910.0, n_buffer : 45497, eps : 63.8%
n_episode : 799, Total Frames : 45562, Average Score : 154.1, Episode Score : 210.0, Best Score : 1910.0, n_buffer : 45562, eps : 63.8%
n_episode : 800, Total Frames : 45589, Average Score : 153.9, Episode Score : 50.0, Best Score : 1910.0, n_buffer : 45589, eps : 63.8%
n_episode : 801, Total Frames : 45613, Average Score : 153.8, Episode Score : 10.0, Best Score : 1910.0, n_buffer : 45613, eps : 63.8%
n_episode : 802, Total Frames : 45713, Average Score : 154.6, Episode Score : 810.0, Best Score : 1910.0, n_buffer : 45713, eps : 63.7%
n_episode : 803, Total Frames : 45760, Average Score : 154.5, Episode Score : 120.0, Best Score : 1910.0, n_buffer : 45760, eps : 63.7%
n_episode : 804, Total Frames : 45809, Average Score : 154.5, Episode Score : 90.0, Best Score : 1910.0, n_buffer : 45809, eps : 63.6%
n_episode : 805, Total Frames : 45868, Average Score : 154.5, Episode Score : 170.0, Best Score : 1910.0, n_buffer : 45868, eps : 63.6%
n_episode : 806, Total Frames : 45917, Average Score : 154.4, Episode Score : 90.0, Best Score : 1910.0, n_buffer : 45917, eps : 63.6%
n_episode : 807, Total Frames : 45951, Average Score : 154.3, Episode Score : 40.0, Best Score : 1910.0, n_buffer : 45951, eps : 63.5%
n_episode : 808, Total Frames : 46012, Average Score : 154.3, Episode Score : 210.0, Best Score : 1910.0, n_buffer : 46012, eps : 63.5%
n_episode : 809, Total Frames : 46063, Average Score : 154.2, Episode Score : 80.0, Best Score : 1910.0, n_buffer : 46063, eps : 63.5%
